24.972502 4.827500
24.927500 4.827500
24.927500 4.977500
24.622501 4.977500
24.622501 4.877500
24.527500 4.877500
24.527500 4.972500
24.572500 4.972500
24.572500 4.922500
24.577499 4.922500
24.577499 4.977500
24.422501 4.977500
24.422501 4.927500
24.377501 4.927500
24.377501 4.977500
24.322500 4.977500
24.322500 4.927500
24.272501 4.927500
24.272501 4.822500
24.327499 4.822500
24.327499 4.872500
24.422501 4.872500
24.422501 4.827500
24.372501 4.827500
24.372501 4.777500
24.272501 4.777500
24.272501 4.727500
24.227499 4.727500
24.227499 4.777500
24.172501 4.777500
24.172501 4.727500
24.127501 4.727500
24.127501 4.827500
24.072500 4.827500
24.072500 4.777500
24.027500 4.777500
24.027500 4.872500
24.077499 4.872500
24.077499 4.922500
24.177500 4.922500
24.177500 4.972500
24.222502 4.972500
24.222502 4.877500
24.122501 4.877500
24.122501 4.872500
24.172501 4.872500
24.172501 4.822500
24.227499 4.822500
24.227499 4.827500
24.177500 4.827500
24.177500 4.872500
24.227499 4.872500
24.227499 4.972500
24.277500 4.972500
24.277500 4.977500
23.972502 4.977500
23.972502 4.927500
23.927500 4.927500
23.927500 4.977500
23.872501 4.977500
23.872501 4.972500
23.922501 4.972500
23.922501 4.872500
23.972502 4.872500
23.972502 4.827500
23.722502 4.827500
23.722502 4.677500
23.677500 4.677500
23.677500 4.727500
23.672501 4.727500
23.672501 4.672500
23.827499 4.672500
23.827499 4.772500
23.872501 4.772500
23.872501 4.672500
23.922501 4.672500
23.922501 4.627500
23.872501 4.627500
23.872501 4.622500
23.927500 4.622500
23.927500 4.772500
23.972502 4.772500
23.972502 4.722500
24.077499 4.722500
24.077499 4.727500
23.977499 4.727500
23.977499 4.777500
23.922501 4.777500
23.922501 4.677500
23.877501 4.677500
23.877501 4.777500
23.772501 4.777500
23.772501 4.722500
23.777500 4.722500
23.777500 4.772500
23.822500 4.772500
23.822500 4.677500
23.727499 4.677500
23.727499 4.822500
23.977499 4.822500
23.977499 4.877500
23.927500 4.877500
23.927500 4.922500
24.027500 4.922500
24.027500 4.927500
23.977499 4.927500
23.977499 4.972500
24.172501 4.972500
24.172501 4.927500
24.072500 4.927500
24.072500 4.877500
24.022501 4.877500
24.022501 4.772500
24.077499 4.772500
24.077499 4.822500
24.122501 4.822500
24.122501 4.722500
24.177500 4.722500
24.177500 4.772500
24.222502 4.772500
24.222502 4.672500
24.227499 4.672500
24.227499 4.722500
24.377501 4.722500
24.377501 4.727500
24.277500 4.727500
24.277500 4.772500
24.427500 4.772500
24.427500 4.777500
24.377501 4.777500
24.377501 4.822500
24.527500 4.822500
24.527500 4.827500
24.477499 4.827500
24.477499 4.927500
24.472502 4.927500
24.472502 4.827500
24.427500 4.827500
24.427500 4.877500
24.322500 4.877500
24.322500 4.827500
24.277500 4.827500
24.277500 4.922500
24.327499 4.922500
24.327499 4.972500
24.372501 4.972500
24.372501 4.922500
24.427500 4.922500
24.427500 4.972500
24.522501 4.972500
24.522501 4.872500
24.627501 4.872500
24.627501 4.972500
24.672501 4.972500
24.672501 4.777500
24.627501 4.777500
24.627501 4.827500
24.572500 4.827500
24.572500 4.777500
24.472502 4.777500
24.472502 4.727500
24.422501 4.727500
24.422501 4.677500
24.272501 4.677500
24.272501 4.577500
24.227499 4.577500
24.227499 4.627500
24.177500 4.627500
24.177500 4.677500
23.972502 4.677500
23.972502 4.472500
23.977499 4.472500
23.977499 4.522500
24.027500 4.522500
24.027500 4.527500
23.977499 4.527500
23.977499 4.622500
24.022501 4.622500
24.022501 4.572500
24.077499 4.572500
24.077499 4.622500
24.122501 4.622500
24.122501 4.572500
24.172501 4.572500
24.172501 4.522500
24.222502 4.522500
24.222502 4.477500
24.172501 4.477500
24.172501 4.427500
24.127501 4.427500
24.127501 4.527500
24.072500 4.527500
24.072500 4.477500
24.022501 4.477500
24.022501 4.322500
24.027500 4.322500
24.027500 4.372500
24.072500 4.372500
24.072500 4.322500
24.177500 4.322500
24.177500 4.327500
24.127501 4.327500
24.127501 4.372500
24.222502 4.372500
24.222502 4.277500
23.977499 4.277500
23.977499 4.427500
23.877501 4.427500
23.877501 4.472500
23.927500 4.472500
23.927500 4.577500
23.827499 4.577500
23.827499 4.627500
23.772501 4.627500
23.772501 4.577500
23.727499 4.577500
23.727499 4.627500
23.672501 4.627500
23.672501 4.522500
23.722502 4.522500
23.722502 4.477500
23.527500 4.477500
23.527500 4.527500
23.472502 4.527500
23.472502 4.427500
23.422501 4.427500
23.422501 4.227500
23.377501 4.227500
23.377501 4.277500
23.322500 4.277500
23.322500 4.272500
23.372501 4.272500
23.372501 4.222500
23.422501 4.222500
23.422501 4.172500
23.522501 4.172500
23.522501 4.127500
23.422501 4.127500
23.422501 4.122500
23.522501 4.122500
23.522501 4.072500
23.572500 4.072500
23.572500 4.027500
23.522501 4.027500
23.522501 3.972500
23.572500 3.972500
23.572500 3.922500
23.577499 3.922500
23.577499 3.977500
23.527500 3.977500
23.527500 4.022500
23.577499 4.022500
23.577499 4.077500
23.527500 4.077500
23.527500 4.227500
23.477499 4.227500
23.477499 4.377500
23.472502 4.377500
23.472502 4.222500
23.522501 4.222500
23.522501 4.177500
23.427500 4.177500
23.427500 4.422500
23.522501 4.422500
23.522501 4.272500
23.572500 4.272500
23.572500 4.222500
23.777500 4.222500
23.777500 4.227500
23.727499 4.227500
23.727499 4.277500
23.722502 4.277500
23.722502 4.227500
23.677500 4.227500
23.677500 4.377500
23.622501 4.377500
23.622501 4.372500
23.672501 4.372500
23.672501 4.327500
23.577499 4.327500
23.577499 4.422500
23.722502 4.422500
23.722502 4.322500
23.772501 4.322500
23.772501 4.272500
23.822500 4.272500
23.822500 4.222500
23.872501 4.222500
23.872501 4.177500
23.572500 4.177500
23.572500 4.122500
23.672501 4.122500
23.672501 4.077500
23.622501 4.077500
23.622501 3.972500
23.672501 3.972500
23.672501 3.927500
23.622501 3.927500
23.622501 3.877500
23.527500 3.877500
23.527500 3.927500
23.477499 3.927500
23.477499 3.977500
23.427500 3.977500
23.427500 4.022500
23.477499 4.022500
23.477499 4.077500
23.377501 4.077500
23.377501 4.177500
23.327499 4.177500
23.327499 4.227500
23.277500 4.227500
23.277500 4.322500
23.377501 4.322500
23.377501 4.472500
23.427500 4.472500
23.427500 4.527500
23.377501 4.527500
23.377501 4.577500
23.227499 4.577500
23.227499 4.627500
23.222502 4.627500
23.222502 4.572500
23.272501 4.572500
23.272501 4.527500
23.122501 4.527500
23.122501 4.472500
23.172501 4.472500
23.172501 4.422500
23.227499 4.422500
23.227499 4.427500
23.177500 4.427500
23.177500 4.472500
23.322500 4.472500
23.322500 4.427500
23.272501 4.427500
23.272501 4.377500
23.222502 4.377500
23.222502 4.327500
23.177500 4.327500
23.177500 4.377500
23.127501 4.377500
23.127501 4.427500
23.077499 4.427500
23.077499 4.527500
23.022501 4.527500
23.022501 4.477500
22.927500 4.477500
22.927500 4.522500
22.977499 4.522500
22.977499 4.627500
22.927500 4.627500
22.927500 4.672500
22.977499 4.672500
22.977499 4.722500
23.077499 4.722500
23.077499 4.777500
23.072500 4.777500
23.072500 4.727500
22.922501 4.727500
22.922501 4.722500
22.972502 4.722500
22.972502 4.677500
22.922501 4.677500
22.922501 4.622500
22.972502 4.622500
22.972502 4.577500
22.877501 4.577500
22.877501 4.772500
23.027500 4.772500
23.027500 4.822500
23.122501 4.822500
23.122501 4.677500
23.022501 4.677500
23.022501 4.572500
23.177500 4.572500
23.177500 4.672500
23.272501 4.672500
23.272501 4.622500
23.377501 4.622500
23.377501 4.672500
23.527500 4.672500
23.527500 4.772500
23.572500 4.772500
23.572500 4.627500
23.422501 4.627500
23.422501 4.572500
23.572500 4.572500
23.572500 4.522500
23.627501 4.522500
23.627501 4.772500
23.677500 4.772500
23.677500 4.922500
23.722502 4.922500
23.722502 4.872500
23.877501 4.872500
23.877501 4.927500
23.827499 4.927500
23.827499 4.977500
23.472502 4.977500
23.472502 4.877500
23.427500 4.877500
23.427500 4.977500
23.322500 4.977500
23.322500 4.972500
23.422501 4.972500
23.422501 4.822500
23.427500 4.822500
23.427500 4.872500
23.477499 4.872500
23.477499 4.922500
23.527500 4.922500
23.527500 4.927500
23.477499 4.927500
23.477499 4.972500
23.572500 4.972500
23.572500 4.922500
23.622501 4.922500
23.622501 4.877500
23.522501 4.877500
23.522501 4.827500
23.472502 4.827500
23.472502 4.777500
23.422501 4.777500
23.422501 4.727500
23.327499 4.727500
23.327499 4.772500
23.377501 4.772500
23.377501 4.927500
23.277500 4.927500
23.277500 4.977500
23.072500 4.977500
23.072500 4.922500
23.077499 4.922500
23.077499 4.972500
23.122501 4.972500
23.122501 4.922500
23.172501 4.922500
23.172501 4.877500
22.977499 4.877500
22.977499 4.922500
23.027500 4.922500
23.027500 4.977500
22.772501 4.977500
22.772501 4.972500
22.822500 4.972500
22.822500 4.872500
22.827499 4.872500
22.827499 4.972500
22.922501 4.972500
22.922501 4.927500
22.872501 4.927500
22.872501 4.827500
22.772501 4.827500
22.772501 4.822500
22.822500 4.822500
22.822500 4.627500
22.727499 4.627500
22.727499 4.672500
22.777500 4.672500
22.777500 4.777500
22.727499 4.777500
22.727499 4.872500
22.777500 4.872500
22.777500 4.927500
22.727499 4.927500
22.727499 4.977500
22.622501 4.977500
22.622501 4.972500
22.672501 4.972500
22.672501 4.927500
22.622501 4.927500
22.622501 4.827500
22.522501 4.827500
22.522501 4.727500
22.477499 4.727500
22.477499 4.827500
22.472502 4.827500
22.472502 4.622500
22.477499 4.622500
22.477499 4.672500
22.527500 4.672500
22.527500 4.677500
22.477499 4.677500
22.477499 4.722500
22.527500 4.722500
22.527500 4.822500
22.622501 4.822500
22.622501 4.777500
22.572500 4.777500
22.572500 4.627500
22.522501 4.627500
22.522501 4.527500
22.477499 4.527500
22.477499 4.577500
22.427500 4.577500
22.427500 4.872500
22.577499 4.872500
22.577499 4.977500
22.472502 4.977500
22.472502 4.972500
22.522501 4.972500
22.522501 4.927500
22.427500 4.927500
22.427500 4.977500
22.222502 4.977500
22.222502 4.927500
22.172501 4.927500
22.172501 4.877500
22.077499 4.877500
22.077499 4.927500
21.977499 4.927500
21.977499 4.972500
22.122501 4.972500
22.122501 4.922500
22.127501 4.922500
22.127501 4.972500
22.177500 4.972500
22.177500 4.977500
21.972502 4.977500
21.972502 4.872500
22.027500 4.872500
22.027500 4.877500
21.977499 4.877500
21.977499 4.922500
22.072500 4.922500
22.072500 4.872500
22.227499 4.872500
22.227499 4.877500
22.177500 4.877500
22.177500 4.922500
22.227499 4.922500
22.227499 4.972500
22.272501 4.972500
22.272501 4.827500
22.122501 4.827500
22.122501 4.772500
22.222502 4.772500
22.222502 4.722500
22.272501 4.722500
22.272501 4.672500
22.277500 4.672500
22.277500 4.722500
22.327499 4.722500
22.327499 4.772500
22.372501 4.772500
22.372501 4.677500
22.322500 4.677500
22.322500 4.627500
22.272501 4.627500
22.272501 4.577500
22.222502 4.577500
22.222502 4.572500
22.272501 4.572500
22.272501 4.522500
22.327499 4.522500
22.327499 4.572500
22.372501 4.572500
22.372501 4.472500
22.377501 4.472500
22.377501 4.522500
22.422501 4.522500
22.422501 4.422500
22.572500 4.422500
22.572500 4.377500
22.522501 4.377500
22.522501 4.172500
22.527500 4.172500
22.527500 4.272500
22.577499 4.272500
22.577499 4.322500
22.677500 4.322500
22.677500 4.327500
22.627501 4.327500
22.627501 4.427500
22.622501 4.427500
22.622501 4.327500
22.572500 4.327500
22.572500 4.277500
22.527500 4.277500
22.527500 4.372500
22.577499 4.372500
22.577499 4.427500
22.477499 4.427500
22.477499 4.472500
22.677500 4.472500
22.677500 4.527500
22.672501 4.527500
22.672501 4.477500
22.627501 4.477500
22.627501 4.527500
22.577499 4.527500
22.577499 4.572500
22.627501 4.572500
22.627501 4.622500
22.672501 4.622500
22.672501 4.572500
22.772501 4.572500
22.772501 4.527500
22.722502 4.527500
22.722502 4.427500
22.672501 4.427500
22.672501 4.372500
22.722502 4.372500
22.722502 4.272500
22.772501 4.272500
22.772501 4.177500
22.727499 4.177500
22.727499 4.227500
22.677500 4.227500
22.677500 4.277500
22.622501 4.277500
22.622501 4.227500
22.572500 4.227500
22.572500 4.127500
22.522501 4.127500
22.522501 3.972500
22.572500 3.972500
22.572500 3.927500
22.522501 3.927500
22.522501 3.877500
22.422501 3.877500
22.422501 3.872500
